Id,SalePrice
1567,76052.86706487696
1568,235851.7750298883
1569,135172.74355611746
1570,138915.45116842835
1571,116655.19722069366
1572,145676.65369885962
1573,243964.71164745605
1574,120120.19862201648
1575,232909.03161038764
1576,249054.2300027542
1577,188836.94658053364
1578,142658.51240424893
1579,144206.59067026104
1580,193397.6624574119
1581,154057.56580795918
1582,128468.96771941715
1583,312557.2854382336
1584,222488.3648923795
1585,139130.28406908462
1586,64858.3538174992
1587,101153.85212937355
1588,154567.0248614062
1589,102314.89487895093
1590,133347.89591649783
1591,94762.18942503532
1592,115673.08459510664
1593,124399.15630410764
1594,137033.7982586168
1595,107866.63303750278
1596,230993.17519934798
1597,191296.6847814829
1598,210704.43836713157
1599,166279.58807457128
1600,162060.3628298429
1601,62022.68119282451
1602,117157.85978733633
1603,75375.82449430096
1604,264427.9601534643
1605,241907.4031811757
1606,169624.80181490147
1607,165168.79715484448
1608,215786.79202763643
1609,187327.3547800874
1610,152996.68844116773
1611,139446.8732370485
1612,170037.91490935194
1613,168751.85076002433
1614,127437.84028626187
1615,87284.34766127198
1616,75997.94264109869
1617,90942.98295841845
1618,127838.81821104487
1619,142550.62775997684
1620,162238.0324329775
1621,134881.02823248802
1622,142472.39345540386
1623,276063.94483338646
1624,211276.66659887042
1625,120317.8946643967
1626,166412.9185298335
1627,193607.90457545163
1628,281283.01659596985
1629,178779.59493520306
1630,354907.19736221305
1631,220149.5603363245
1632,232590.0511037223
1633,171270.60552401724
1634,186195.21787165006
1635,173165.40126473995
1636,152844.0642256697
1637,205295.06616678534
1638,184619.69653086588
1639,185386.88761385652
1640,257113.10580475745
1641,180156.60008744773
1642,236727.82076188747
1643,215897.16815133597
1644,232898.90992951975
1645,201859.62247093066
1646,163142.1053363098
1647,160978.4678248889
1648,129888.2660215536
1649,140896.49061246077
1650,114441.86162766907
1651,123381.26503515626
1652,96184.15835929239
1653,99249.43524753471
1654,142478.88617493538
1655,142669.2875315256
1656,142645.02880901346
1657,147516.24586422558
1658,142498.15325231655
1659,123981.46410404613
1660,178218.29760366975
1661,451212.06631836
1662,411677.02903627336
1663,386125.4696677445
1664,569937.9756693718
1665,306949.3861346403
1666,327187.8009354705
1667,394679.610314616
1668,334047.3557911727
1669,298364.35622227704
1670,344650.7338868126
1671,256866.9165274053
1672,513670.4068114448
1673,292501.7104861839
1674,241481.83825190706
1675,192267.33770337328
1676,192370.29394947496
1677,221680.1511301439
1678,540407.0990058442
1679,401400.25024432875
1680,343511.3949427146
1681,247411.50826834177
1682,306517.2133957013
1683,177477.02878560388
1684,171089.85384952978
1685,171098.12313140876
1686,168519.9473735385
1687,168285.50266665005
1688,187936.21494799107
1689,195580.91244419888
1690,193863.79351502893
1691,180272.36091253866
1692,265552.602594263
1693,166273.84312843
1694,181580.48034308307
1695,165120.49862988177
1696,272928.29126629274
1697,170901.05668281883
1698,348275.96416124835
1699,307640.2776602676
1700,250643.25146600202
1701,268615.12636196276
1702,248034.5216689219
1703,249682.6295860435
1704,281269.1802715434
1705,237121.77383117136
1706,436580.9569545379
1707,216235.11842710813
1708,206695.03572566842
1709,269019.3849322488
1710,221148.62882645876
1711,270445.0023340665
1712,264742.63759545155
1713,276642.8736674198
1714,221497.43426393997
1715,205647.028904919
1716,182172.34176902243
1717,171723.8059631776
1718,134774.12300254367
1719,203550.26604519965
1720,237934.19767852582
1721,178218.29760366975
1722,124415.57021544405
1723,157657.84235726396
1724,211263.59355025378
1725,238584.8916035951
1726,182350.19555684002
1727,157303.17988618926
1728,168737.06115997635
1729,166686.46968446614
1730,155945.0800828747
1731,121394.0553808897
1732,131205.21801022394
1733,119119.76686226235
1734,127350.69493836751
1735,125411.59704114961
1736,113340.25856504602
1737,308887.01930341765
1738,235034.58220160485
1739,258370.98204592432
1740,226343.85019174722
1741,196803.29339083307
1742,173008.05453579934
1743,172577.45902313432
1744,322384.1279641309
1745,218247.4993022269
1746,176151.26932515047
1747,214716.66470312083
1748,225508.05533918855
1749,150278.48184410116
1750,128173.486997774
1751,244309.99201900006
1752,120669.61623921983
1753,147559.0305422691
1754,195157.42166327097
1755,169439.439478444
1756,131339.63371926185
1757,122069.22412339915
1758,144262.6135517707
1759,158093.37613546054
1760,166901.6192344814
1761,143704.5748748366
1762,183493.28157521525
1763,172254.04692183467
1764,116356.3680953408
1765,152283.20249277953
1766,182118.35198847947
1767,222916.57237188582
1768,145626.8911898478
1769,173740.43622173305
1770,149753.61186343202
1771,127496.33214906526
1772,133848.0721846582
1773,131548.14158478435
1774,139060.21651271905
1775,140329.60739226564
1776,123959.43752669141
1777,110129.30220443945
1778,137134.61441278204
1779,121851.81343272071
1780,174657.74441755412
1781,126346.55894671746
1782,92219.3119895695
1783,146033.53353199176
1784,111709.84902193779
1785,122091.28868453784
1786,136384.66754626422
1787,159930.90674589932
1788,55069.03063462773
1789,96088.11620810136
1790,81322.39907022144
1791,178471.8806544618
1792,161420.17206071172
1793,126463.17633443743
1794,149913.22045564593
1795,134908.80210499352
1796,128205.754286315
1797,116094.75686630982
1798,123577.57021489041
1799,112678.31884847739
1800,129617.45823128661
1801,130723.9698372329
1802,123642.77352381834
1803,144605.2766011051
1804,136751.39460349357
1805,134844.76406224808
1806,121938.24712634317
1807,124247.69740987757
1808,120946.79462167078
1809,124095.1538097927
1810,147515.88845875533
1811,95764.84037186488
1812,96486.58267719983
1813,124723.34355833734
1814,96514.46188952595
1815,41803.285282366865
1816,99861.61619821971
1817,109226.33694570028
1818,146507.499315805
1819,127262.99783014442
1820,40777.907239071064
1821,110595.45399462956
1822,145553.0993781903
1823,33462.76375300192
1824,128228.62819395836
1825,140655.89672843978
1826,103161.26869744007
1827,100145.20115606279
1828,135088.0773024855
1829,115944.49908272998
1830,145602.77897754504
1831,145715.48924103973
1832,74790.99295769067
1833,140174.3389435155
1834,119816.98811958703
1835,126838.77098877789
1836,128575.42184737962
1837,86047.72760167086
1838,127139.40700505945
1839,94772.18230529162
1840,164554.17459714622
1841,147388.77087591996
1842,87253.53274678439
1843,132130.4966788989
1844,136199.23188159423
1845,143388.61977519313
1846,155060.03291351395
1847,162528.3652995034
1848,41476.1602892725
1849,108498.66949243317
1850,117330.36413015143
1851,151042.8446978336
1852,121152.50845846185
1853,131659.21746841734
1854,168610.96799380868
1855,143099.08679701874
1856,217725.84142331046
1857,141427.02072677802
1858,140094.96638568488
1859,117637.89462777803
1860,148125.06335603775
1861,117560.41863232905
1862,311327.784098607
1863,292957.22512836795
1864,293638.06286762503
1865,343017.633027539
1866,338770.6189327417
1867,229803.58299449825
1868,298468.99144092307
1869,202890.0239863681
1870,226793.463537222
1871,252957.81437675396
1872,170804.4814425173
1873,240011.24613200757
1874,148292.09497276496
1875,200642.17217992613
1876,199972.5535085016
1877,210408.18662322403
1878,209291.60847161576
1879,129875.26747104587
1880,134411.80132217056
1881,239979.2625191469
1882,250752.82013610387
1883,185864.1356878481
1884,207385.99240431655
1885,242617.18788583967
1886,294967.20798086724
1887,210105.9526050582
1888,271724.4465547509
1889,164431.0675521268
1890,119419.90137088213
1891,130796.7854799816
1892,99018.86344081238
1893,131148.9857091714
1894,125069.05041157408
1895,134973.5973048834
1896,124975.6319072234
1897,115565.46867889873
1898,116160.48815921979
1899,150963.60061642015
1900,150967.31309760347
1901,171587.71808326076
1902,148097.35531139857
1903,211533.83827698394
1904,149129.67291195624
1905,201179.1709954532
1906,158265.78310677636
1907,207645.08228652747
1908,110666.95033087883
1909,129068.08023725216
1910,117784.2738859078
1911,218257.95313403994
1912,319177.8963893726
1913,144215.42666822887
1914,58605.735908824696
1915,318807.79381509335
1916,60107.36893140236
1917,249134.77986304904
1918,141672.05531505332
1919,168956.58715002987
1920,149478.24244417623
1921,409640.2070327219
1922,320837.4853013519
1923,222744.49793034056
1924,231299.5940941161
1925,192826.87422646012
1926,398270.95790638693
1927,133385.07671154625
1928,158406.48166419304
1929,129170.28488198385
1930,132025.98786954794
1931,143380.68463100205
1932,138006.35884706426
1933,187093.04644513992
1934,181045.41719377897
1935,172244.23936285253
1936,195120.76340085454
1937,180704.41020109534
1938,170713.51800818677
1939,239333.69213341337
1940,184260.52685216986
1941,172706.55014719974
1942,180622.37994694072
1943,210022.33093189402
1944,373134.2668115989
1945,399422.10050701565
1946,139688.73336978024
1947,326492.329615341
1948,180314.68976045417
1949,246514.74775048858
1950,187041.5553501356
1951,239716.37027253138
1952,207317.88753713737
1953,171438.8663824691
1954,181793.5834246037
1955,131754.5992413227
1956,306542.6746393255
1957,157706.58560088795
1958,309801.46011102403
1959,140276.36529123812
1960,114941.3312029354
1961,123516.27494146439
1962,96308.17154953256
1963,104331.24040734977
1964,109994.65374183378
1965,143470.78819137765
1966,138063.66823777466
1967,290222.1201469555
1968,439835.9848392682
1969,398709.3286451796
1970,449429.89918029984
1971,535348.8934909912
1972,384578.0031618331
1973,258629.91206472076
1974,329643.79285088397
1975,590586.059201627
1976,269113.0761629406
1977,358713.7886563707
1978,365404.0865572605
1979,330980.03203340305
1980,201875.71500600147
1981,353313.97670745995
1982,220127.88752914174
1983,204406.28441523574
1984,165767.20994723175
1985,225147.6628054463
1986,210323.74847584273
1987,181866.20322860044
1988,174352.8946901055
1989,191570.0556077559
1990,212527.82862247172
1991,234021.5234251133
1992,216596.2114737667
1993,167265.7383772858
1994,235165.32054085407
1995,184133.15323368736
1996,246763.5226663627
1997,312082.8532528247
1998,324559.20129826444
1999,266997.6810657573
2000,318910.393854865
2001,275042.0961419325
2002,245326.70169089834
2003,262338.84025910177
2004,287537.4399348375
2005,222068.01453994415
2006,225802.15014614916
2007,247491.32614287626
2008,225826.19422404197
2009,196287.19395414996
2010,191576.12235229794
2011,138604.60805784405
2012,171761.53957081045
2013,176834.41161818255
2014,183230.60927204546
2015,202317.59209591473
2016,190355.24508686434
2017,194085.2468718585
2018,119778.32669995764
2019,138064.44445076698
2020,105435.08303287101
2021,102423.44188592651
2022,188170.21802144006
2023,144899.78705959657
2024,258767.92280975185
2025,355821.28361031064
2026,175905.49058669675
2027,159456.24672350878
2028,150341.75756115926
2029,172441.03097791667
2030,268350.23433382646
2031,236173.2167184516
2032,250011.8105234065
2033,258933.05740783736
2034,170052.49140744488
2035,224913.73155383902
2036,195187.52463612932
2037,203134.3980209171
2038,318981.9661724847
2039,228176.54143490206
2040,294355.4489465737
2041,301611.0131696881
2042,207011.98344985416
2043,176150.2242437174
2044,171440.28452479484
2045,210208.07213733692
2046,142308.03479486576
2047,144413.46822257832
2048,141284.83762639877
2049,137285.0245128938
2050,173925.10235093554
2051,105430.67847170969
2052,124548.8951444235
2053,146719.99855941196
2054,88401.4404256662
2055,157764.360465732
2056,139458.21231422343
2057,112670.06356178294
2058,217498.09826122798
2059,132506.92645590327
2060,175140.0538976477
2061,173121.88585549966
2062,132340.77477785284
2063,117912.76487425654
2064,142717.85380577378
2065,118014.4838864452
2066,158699.8906944486
2067,111863.12755171716
2068,140578.16370269677
2069,89954.19567071024
2070,116706.05003452789
2071,95453.70162240972
2072,134802.78182453886
2073,134668.45518454083
2074,183815.9707135835
2075,145966.30696081926
2076,120584.08999583352
2077,156754.59176746447
2078,129944.44456664434
2079,130803.86331730342
2080,119279.01926186409
2081,125298.88491194621
2082,122061.24558066232
2083,144410.69562404175
2084,112163.71780036436
2085,120566.32647131672
2086,113671.58823849319
2087,122058.97970971037
2088,97838.8273895771
2089,75295.0691916164
2090,124094.26973941344
2091,117894.061577836
2092,126030.0979218094
2093,117391.65290224292
2094,105801.574364184
2095,147426.7782900936
2096,78123.27906968996
2097,95579.36984889254
2098,150475.57996900854
2099,41102.53446364427
2100,71571.43359985985
2101,117369.53688743354
2102,120375.21844160045
2103,105462.15902584142
2104,135449.51057922505
2105,127718.27322350764
2106,66075.31328951787
2107,205517.05299414753
2108,116576.93392220278
2109,114409.75522306137
2110,131708.44153345661
2111,134773.37549954932
2112,138964.04744428018
2113,121397.88961882991
2114,118722.47175036416
2115,159193.9876974596
2116,114802.69533627633
2117,154791.3096935586
2118,125271.339858642
2119,112633.4290134595
2120,110938.97829842257
2121,88881.96289232443
2122,116517.89692897185
2123,81628.109926727
2124,157377.0661191154
2125,127561.44809887525
2126,149988.26373276024
2127,155368.48270336282
2128,122507.43265878217
2129,92279.20514109958
2130,144312.39255553618
2131,136458.41131685485
2132,116456.89471592491
2133,120429.30735549473
2134,124737.4117139405
2135,93692.45516485766
2136,84607.84031303939
2137,108581.74302870882
2138,130097.01284269977
2139,151953.98680571033
2140,143067.1177257049
2141,152008.74194839588
2142,128725.06626822094
2143,146888.3004315447
2144,119546.79782529078
2145,139444.91513425673
2146,171967.81280987605
2147,138520.8177161143
2148,131980.87706043755
2149,145393.812210034
2150,229164.14169768454
2151,115192.59557150252
2152,172289.8522061776
2153,165565.0645254899
2154,106315.86052812402
2155,140863.5875443937
2156,261014.11343241527
2157,230457.24287457252
2158,237449.55879135214
2159,204318.96861584473
2160,175210.95044746128
2161,237971.4525793067
2162,384793.49325969606
2163,358466.8517282964
2164,247163.33136171143
2165,205659.30955455947
2166,153685.48056745046
2167,223386.71106932708
2168,199651.87076753366
2169,196984.80538497388
2170,221595.97369364108
2171,157865.71639897773
2172,130880.52333913515
2173,172462.84156789322
2174,225733.8226127862
2175,295449.8850406413
2176,324755.6346407865
2177,240976.67895680224
2178,211805.88066620473
2179,138886.44977879335
2180,225115.89913716284
2181,188765.03561702365
2182,221695.63413610545
2183,189522.66939635525
2184,120428.81047267564
2185,126608.2232674918
2186,149556.7616576099
2187,151395.75166791724
2188,152690.69629042418
2189,253627.72358785
2190,81840.51948798071
2191,81228.84713729713
2192,92457.83778382874
2193,108079.83385640821
2194,101569.39927853263
2195,109480.92227349685
2196,97136.35995505113
2197,114270.9692209036
2198,159619.6493041239
2199,183430.75307164143
2200,154732.28780582978
2201,141616.2187850422
2202,221628.69707498726
2203,139280.9569530786
2204,179141.7516473736
2205,120675.83049654413
2206,147837.5089774159
2207,215353.82735443301
2208,261492.44105156852
2209,247394.89099225675
2210,119291.61494106032
2211,114361.28141749115
2212,121514.30362814914
2213,103919.31253592849
2214,131554.7284904535
2215,99272.82415812637
2216,149971.26283484284
2217,66622.31216978871
2218,71911.66990886787
2219,69516.15409288953
2220,71053.86332928576
2221,323049.48076958937
2222,282902.63237391284
2223,297545.7718031584
2224,210400.9845191403
2225,121188.69795617956
2226,187424.561195206
2227,195239.55910919036
2228,264173.9632462097
2229,253406.5725327252
2230,153490.90061410348
2231,213550.64513314623
2232,184773.00601844187
2233,174179.65256757278
2234,240042.71310029502
2235,218475.59134536068
2236,257366.08654641962
2237,336254.76993899816
2238,201021.4349704972
2239,107440.23554240275
2240,157639.13981054653
2241,153836.8317990498
2242,122775.50520038969
2243,126795.64497800978
2244,102093.3537488128
2245,102293.2352764192
2246,139623.18024897325
2247,112508.63879335028
2248,127610.23106013142
2249,120400.92630222072
2250,132361.55870798547
2251,102090.00777817241
2252,175710.33489868493
2253,152155.0580877683
2254,177154.81760119367
2255,187695.61040331054
2256,176057.49209906854
2257,212633.91589401354
2258,160183.81899503246
2259,175817.70459480176
2260,157121.0650743989
2261,187042.63739325845
2262,206150.66158149275
2263,384201.75839444785
2264,554323.9325309038
2265,172041.66483535094
2266,311572.9195676065
2267,377608.7352880379
2268,416554.6368262561
2269,150332.54654725402
2270,193976.71668605474
2271,213306.11124449104
2272,196042.12445459585
2273,164934.0720584331
2274,181888.3583891627
2275,168684.429113201
2276,195139.6781782366
2277,183277.23556303635
2278,146880.17597075822
2279,128924.89345900096
2280,118532.2063635993
2281,168367.4724677594
2282,185960.66096618073
2283,104517.13422206079
2284,113304.5819560159
2285,141057.35749149535
2286,123451.32883418901
2287,361158.8214795587
2288,278799.19735232706
2289,381736.02474488557
2290,538524.1337871081
2291,327660.2649157002
2292,462563.34976047324
2293,551095.2585263489
2294,419692.5457053555
2295,556039.5530485251
2296,287692.4251014481
2297,330771.2003329176
2298,340930.8352048842
2299,371413.248881268
2300,343658.41905849415
2301,303645.2658130079
2302,246282.09345613903
2303,234691.47250230066
2304,245166.62321726055
2305,187689.4497483017
2306,187393.49514635184
2307,194246.4843300996
2308,223980.59982551823
2309,285462.0707778405
2310,207985.6821101035
2311,195756.20556905738
2312,176335.65744148247
2313,172292.66897846918
2314,168805.39483342256
2315,177890.79061885452
2316,192545.95910682552
2317,185603.3497834731
2318,178119.59492888377
2319,178558.07561627525
2320,182985.6708993372
2321,234342.89648154305
2322,173661.94355297126
2323,188731.54813976365
2324,175628.03865534934
2325,213761.17654972975
2326,171845.04495800496
2327,204951.60736636666
2328,227230.43514414754
2329,190364.7771223608
2330,180918.10986232496
2331,346403.46132570994
2332,404066.5451909756
2333,320119.7684587047
2334,258955.27039689603
2335,273261.8085115352
2336,320771.30706125556
2337,203530.14360503215
2338,276861.90827156755
2339,225339.45060714806
2340,417569.6456591765
2341,221085.96032116996
2342,233662.92514111754
2343,228247.15336291306
2344,224851.61349254684
2345,235117.45965992712
2346,210472.33825623858
2347,201420.5776023578
2348,241148.02799138008
2349,179916.2618662336
2350,312820.92459979095
2351,263965.2394364092
2352,257073.07884797096
2353,251530.22697037435
2354,140149.81063317222
2355,140161.7741944476
2356,152618.09891862894
2357,190862.4045552945
2358,195203.8793636069
2359,132467.51851956674
2360,116341.81436624509
2361,146383.69136182204
2362,272366.40796699625
2363,139179.1898188786
2364,154229.6714798782
2365,217561.2526412661
2366,190813.71430627466
2367,221792.65392949973
2368,218982.88086728705
2369,222721.26695472567
2370,171645.1521986839
2371,166742.433638193
2372,195464.47450213385
2373,290651.8577405776
2374,328521.91332445556
2375,257022.95467002183
2376,280012.8925895713
2377,347706.34976186603
2378,144437.05753040448
2379,206134.61674917713
2380,145996.62309268487
2381,167753.50101533715
2382,203990.15012801855
2383,205280.74206916604
2384,252029.07323228847
2385,161486.5782538259
2386,134809.1149344347
2387,135599.64744936445
2388,98762.73093143576
2389,119276.75819344734
2390,149188.1064006967
2391,144168.29547331802
2392,115124.44604190778
2393,169396.66537025187
2394,145477.86804414046
2395,210852.2964028631
2396,146773.41256630726
2397,215300.54151237203
2398,130912.91182282408
2399,60140.51389431102
2400,59154.718536453685
2401,121230.69365938507
2402,138217.4276745372
2403,140767.51741806668
2404,148243.60081464145
2405,162201.0014315383
2406,142533.65229317723
2407,124574.79546510358
2408,143710.22295616285
2409,121465.78161149094
2410,160924.37230312478
2411,117623.42307152486
2412,154729.98633338898
2413,131535.7537319144
2414,152711.9271413787
2415,131887.83723671516
2416,126634.91812551585
2417,133812.5125853082
2418,130128.6840369282
2419,127169.89366984778
2420,123562.24975670617
2421,147420.08318017115
2422,108562.75032284822
2423,118532.33931755542
2424,149757.44523721375
2425,205633.25532352334
2426,131725.81042378486
2427,133642.90251975946
2428,176943.04021138337
2429,115447.30595711576
2430,134612.1513533918
2431,106653.7111435963
2432,146279.91006750913
2433,148749.03709526657
2434,141752.14936768258
2435,153306.13814139838
2436,106609.22858156342
2437,110428.98457904445
2438,126112.94684693092
2439,101280.49313782652
2440,121969.82407924935
2441,90398.7946976907
2442,95800.72587327687
2443,122762.62109611936
2444,127241.43075561245
2445,83886.91210618876
2446,135876.2419462884
2447,183528.375504916
2448,133064.61715948948
2449,109235.72704490913
2450,147827.88271862
2451,125095.62180248201
2452,198573.3395531216
2453,94511.601271923
2454,121785.11163813894
2455,120715.16397102691
2456,139093.46461205004
2457,134003.28246244378
2458,126870.01809277921
2459,112483.08712307466
2460,137311.93233775822
2461,124752.55938192426
2462,138927.19000678512
2463,122150.726411603
2464,183620.02643235124
2465,144861.9823999911
2466,119660.79356010369
2467,130611.31852601336
2468,81200.05856504297
2469,78695.8220816206
2470,188120.82599416492
2471,209878.33336773684
2472,161949.6434075544
2473,121473.01579664163
2474,76332.12524269731
2475,223206.77790921365
2476,116586.18865670917
2477,128545.48996528078
2478,151631.81515585745
2479,105532.85078421456
2480,158544.67638101566
2481,124504.24510211046
2482,129596.13867517628
2483,113338.60122269501
2484,125418.62778523895
2485,127252.4767878363
2486,159016.11115651394
2487,172542.467715053
2488,161006.62477315956
2489,152127.03218191673
2490,149090.85728548723
2491,93095.84749258678
2492,193221.86415335358
2493,145059.00579638637
2494,145606.287198062
2495,85730.79911217258
2496,219529.37808596028
2497,148940.25466890272
2498,112989.30906524614
2499,88372.43947252276
2500,130102.45055517551
2501,136827.4811995774
2502,146572.3656740112
2503,95351.47155099265
2504,190095.81344188255
2505,223211.52524718834
2506,256302.37179766817
2507,289911.87552966806
2508,256486.68030628783
2509,215793.20888537244
2510,216526.2544030159
2511,174379.4244724578
2512,209432.3657754295
2513,222428.60904051817
2514,248393.40065253997
2515,153780.8654965534
2516,173873.87807632858
2517,145367.92712836998
2518,154505.6512203581
2519,234017.4193240246
2520,216569.40634719687
2521,185944.53174124056
2522,223925.27136378118
2523,122591.02614673779
2524,137401.97202654468
2525,149342.6447731105
2526,136993.7318504525
2527,115391.45590802349
2528,127846.39386065959
2529,136618.38713402825
2530,124276.84361618008
2531,255092.72189429423
2532,225898.55154880235
2533,195594.5768325671
2534,232953.85762313864
2535,302376.66897115484
2536,232386.2628980317
2537,238997.90156825143
2538,180114.08954003517
2539,186707.6881070147
2540,178986.61949588638
2541,180341.13425328658
2542,165415.90353572927
2543,124656.03416184052
2544,122847.18572132991
2545,134064.7622507194
2546,125699.35792776578
2547,139311.0713322739
2548,152238.35138902892
2549,160377.6820524214
2550,837312.9578370736
2551,138701.11073529595
2552,131292.99395708047
2553,73455.36038943919
2554,96202.24347809039
2555,119696.01463480356
2556,105586.56610441791
2557,111294.2593705463
2558,164225.1658065532
2559,136519.20744726906
2560,149873.33982172195
2561,141005.50901859772
2562,143054.24494917432
2563,154676.70378453823
2564,204072.97402918804
2565,141530.51643554968
2566,153258.41267517683
2567,132974.28649559358
2568,205486.89779547584
2569,220608.5099528225
2570,116583.11259476059
2571,189592.8392402288
2572,148104.83385379633
2573,224402.68082908547
2574,271959.11989330605
2575,129815.60118008127
2576,118513.26793593861
2577,150881.0654577947
2578,83964.60067290947
2579,63500.969365101235
2580,100619.84233084429
2581,101542.03380045573
2582,104974.00957840269
2583,286424.9608232308
2584,173053.38414430656
2585,185588.17083693866
2586,220127.03997994104
2587,199268.55291138473
2588,142984.44578159178
2589,148834.2634086961
2590,201549.45723031362
2591,209927.05487606552
2592,211399.25913902954
2593,249289.21214005572
2594,177170.29287157173
2595,200165.140231942
2596,293357.41196612496
2597,187209.81692685257
2598,286714.8419832382
2599,336607.47769186046
2600,154968.3781510744
2601,147117.97994390535
2602,81672.22494151408
2603,91034.27895622734
2604,87378.878938672
2605,77363.60937902032
2606,144260.12350329157
2607,207932.94807555253
2608,198546.2607622037
2609,166914.04103277205
2610,108949.98633865379
2611,122856.11728289592
2612,156892.4553534184
2613,132533.21766940938
2614,128481.73464892645
2615,154985.8312214666
2616,145520.86768477422
2617,179419.15582312542
2618,199926.18310948554
2619,199884.99032560457
2620,191083.9137461108
2621,175824.70053696143
2622,184199.2387472391
2623,242185.61640498205
2624,307474.6595000295
2625,297699.3653076365
2626,173643.6864028985
2627,165983.39744739776
2628,572809.0171870291
2629,573786.0627556954
2630,374183.5680487398
2631,551081.8627669892
2632,439507.9424752797
2633,319648.28398101154
2634,423331.8130551993
2635,159268.69031618393
2636,177523.60333412027
2637,179814.9528324054
2638,264825.67715120985
2639,186326.79112670047
2640,155377.8331609242
2641,106552.01827134627
2642,187855.67937407535
2643,101244.84336709464
2644,118548.19325049392
2645,105496.1799709408
2646,94690.0991912286
2647,101051.02921985825
2648,144514.52870259725
2649,149171.51508286348
2650,137905.00784508817
2651,139567.8627943641
2652,405230.171237977
2653,248784.12232303366
2654,249267.2230009734
2655,409592.432121279
2656,312872.1120133698
2657,353332.94125621044
2658,306279.3391935951
2659,304278.14177360776
2660,353578.7338775074
2661,359265.9563891753
2662,370637.68796557724
2663,282689.5668372665
2664,271182.4503650379
2665,329886.6454571497
2666,283704.8759808842
2667,166399.25653065063
2668,175167.3678631651
2669,179349.93212720865
2670,277508.78339247836
2671,181470.2934744019
2672,191465.5804354035
2673,201003.63309618217
2674,195811.338361768
2675,172374.9134093071
2676,191339.3192847633
2677,198938.58760772093
2678,256015.96278089052
2679,271290.79331825
2680,283448.72027725115
2681,412830.15971047326
2682,319237.9481764252
2683,607760.313791024
2684,313034.88834156713
2685,326888.6965011178
2686,255631.89007484246
2687,329411.82481490704
2688,211799.89917590312
2689,203965.32693475435
2690,457334.0965047963
2691,188553.79063691664
2692,136387.1269920843
2693,197918.42481580103
2694,135176.86864721627
2695,193015.15889034903
2696,183067.24064709817
2697,191265.4821180831
2698,192742.15670039505
2699,172614.6940292883
2700,157097.71839086094
2701,145645.10020437374
2702,111082.9717296785
2703,120123.47697761752
2704,139453.8409573011
2705,118835.73636937175
2706,112782.67549934445
2707,124137.65464567
2708,134738.50258464742
2709,104899.86496613955
2710,130283.33360901765
2711,288875.95251257345
2712,401370.0114586069
2713,174048.7045485057
2714,149966.05911160857
2715,172045.26385968548
2716,141646.85986476686
2717,192128.95202518988
2718,221733.53885447123
2719,155416.66081268666
2720,172662.7283776752
2721,133315.94119786305
2722,156794.85886109766
2723,140164.4643125556
2724,127850.00644953265
2725,130779.94892963833
2726,151249.51920860994
2727,177691.18156172842
2728,175533.5968766885
2729,149841.0921941002
2730,146108.61429837137
2731,130505.08145393827
2732,135481.84950296374
2733,158818.97861402028
2734,146190.13868298446
2735,137906.94640070343
